id,key,value,type
21762043,source,tiger_import_dch_v0.6_20070809,tiger
21762043,reviewed,no,tiger
21762043,separated,no,tiger
21762043,upload_uuid,bulk_upload.pl-0843c631-b94e-4452-82ac-34d4df81aa5d,tiger
21762777,highway,residential,regular
21762777,cfcc,A41,tiger
21762777,tlid,54469196,tiger
21762777,county,"Grundy, IL",tiger
21762777,source,tiger_import_dch_v0.6_20070809,tiger
21762777,reviewed,no,tiger
21762777,separated,no,tiger
21762777,upload_uuid,bulk_upload.pl-0843c631-b94e-4452-82ac-34d4df81aa5d,tiger
21764025,highway,service,regular
21764025,service,driveway,regular
21764025,cfcc,A41,tiger
21764025,county,"Grundy, IL",tiger
21764025,reviewed,no,tiger
21764941,highway,service,regular
21764941,service,driveway,regular
21764941,cfcc,A41,tiger
21764941,county,"Grundy, IL",tiger
21764941,reviewed,no,tiger
21766457,highway,residential,regular
21766457,cfcc,A41,tiger
21766457,tlid,54468848,tiger
21766457,county,"Grundy, IL",tiger
21766457,source,tiger_import_dch_v0.6_20070809,tiger
21766457,reviewed,no,tiger
21766457,separated,no,tiger
21766457,upload_uuid,bulk_upload.pl-0843c631-b94e-4452-82ac-34d4df81aa5d,tiger
21767806,highway,residential,regular
21767806,cfcc,A41,tiger
21767806,tlid,54471271,tiger
21767806,county,"Grundy, IL",tiger
21767806,source,tiger_import_dch_v0.6_20070809,tiger
21767806,reviewed,no,tiger
21767806,separated,no,tiger
21767806,upload_uuid,bulk_upload.pl-0843c631-b94e-4452-82ac-34d4df81aa5d,tiger
21768838,highway,service,regular
21768838,cfcc,A41,tiger
21768838,county,"Grundy, IL",tiger
21768838,reviewed,no,tiger
21770387,highway,residential,regular
21770387,cfcc,A41,tiger
21770387,tlid,54469471,tiger
21770387,county,"Grundy, IL",tiger
21770387,source,tiger_import_dch_v0.6_20070809,tiger
21770387,reviewed,no,tiger
21770387,separated,no,tiger
21770387,upload_uuid,bulk_upload.pl-0843c631-b94e-4452-82ac-34d4df81aa5d,tiger
21772062,highway,service,regular
21773102,highway,residential,regular
21773102,cfcc,A41,tiger
21773102,tlid,54471713,tiger
21773102,county,"Grundy, IL",tiger
21773102,source,tiger_import_dch_v0.6_20070809,tiger
21773102,reviewed,no,tiger
21773102,separated,no,tiger
21773102,upload_uuid,bulk_upload.pl-0843c631-b94e-4452-82ac-34d4df81aa5d,tiger
21773609,highway,service,regular
21773609,cfcc,A41,tiger
21773609,tlid,54468944:54468945:54468946,tiger
21773609,county,"Grundy, IL",tiger
21773609,source,tiger_import_dch_v0.6_20070809,tiger
21773609,reviewed,no,tiger
21773609,separated,no,tiger
21773609,upload_uuid,bulk_upload.pl-0843c631-b94e-4452-82ac-34d4df81aa5d,tiger
21774198,highway,residential,regular
21774198,cfcc,A41,tiger
21774198,tlid,54477730:54477620,tiger
21774198,county,"Grundy, IL",tiger
21774198,source,tiger_import_dch_v0.6_20070809,tiger
21774198,reviewed,no,tiger
21774198,separated,no,tiger
21774198,upload_uuid,bulk_upload.pl-0843c631-b94e-4452-82ac-34d4df81aa5d,tiger
21774830,highway,service,regular
21774830,cfcc,A41,tiger
21774830,tlid,54472340,tiger
21774830,county,"Grundy, IL",tiger
21774830,source,tiger_import_dch_v0.6_20070809,tiger
21774830,reviewed,no,tiger
21774830,separated,no,tiger
21774830,upload_uuid,bulk_upload.pl-0843c631-b94e-4452-82ac-34d4df81aa5d,tiger
21775480,name,Bridle Path,regular
21775480,highway,residential,regular
21776074,name,Erickson Road,regular
21776074,name_1,County Road 7000 East,regular
21776074,highway,residential,regular
21776074,cfcc,A41,tiger
21776074,county,"Grundy, IL",tiger
21776074,reviewed,no,tiger
21776074,zip_left,60416,tiger
21776074,name_base,Erickson,tiger
21776074,name_type,Rd,tiger
21776074,zip_right,60416,tiger
21776074,name_base_1,County Road 7000,tiger
21776074,name_direction_suffix_1,E,tiger
21776977,name,Aux Sable Court,regular
21776977,highway,residential,regular
21777838,name,West Sherrill Road,regular
21777838,name_1,County Road 3,regular
21777838,name_2,County Road 12000 North,regular
21777838,name_3,County Highway 5,regular
21777838,highway,tertiary,regular
21777838,cfcc,A41,tiger
21777838,county,"Grundy, IL",tiger
21777838,reviewed,no,tiger
21777838,name_base,Sherrill,tiger
21777838,name_type,Rd,tiger
21777838,name_base_1,County Road 3,tiger
21777838,name_base_2,County Road 12000,tiger
21777838,name_base_3,County Highway 5,tiger
21777838,name_direction_prefix,W,tiger
21777838,name_direction_suffix_2,N,tiger
21778643,name,Briar Lane,regular
21778643,highway,residential,regular
21779189,name,Dupont Avenue,regular
21779189,highway,residential,regular
21779189,cfcc,A41,tiger
21779189,county,"Grundy, IL",tiger
21779189,reviewed,no,tiger
21779189,zip_left,60450,tiger
21779189,name_base,Dupont,tiger
21779189,name_type,Ave,tiger
21779189,zip_right,60450,tiger
21804930,highway,residential,regular
21804930,cfcc,A41,tiger
21804930,tlid,119547005,tiger
21804930,county,"Kane, IL",tiger
21804930,source,tiger_import_dch_v0.6_20070810,tiger
21804930,reviewed,no,tiger
21804930,separated,no,tiger
21804930,upload_uuid,bulk_upload.pl-1a50bb41-e49f-406b-9c8b-ffa308195203,tiger
21805263,toll,yes,regular
21805263,oneway,yes,regular
21805263,highway,motorway_link,regular
21805263,cfcc,A63,tiger
21805263,county,"Kane, IL",tiger
21805263,reviewed,no,tiger
21805263,ref,IL 31 South,destination
21805629,name,Morningside Court,regular
21805629,highway,residential,regular
21805629,cfcc,A41,tiger
21805629,county,"Kane, IL",tiger
21805629,reviewed,no,tiger
21805629,zip_left,60123,tiger
21805629,name_base,Morningside,tiger
21805629,name_type,Ct,tiger
21805629,zip_right,60123,tiger
21805813,name,Winona Avenue,regular
21805813,highway,residential,regular
21805813,cfcc,A41,tiger
21805813,county,"Kane, IL",tiger
21805813,reviewed,no,tiger
21805813,zip_left,60506,tiger
21805813,name_base,Winona,tiger
21805813,name_type,Ave,tiger
21805813,zip_right,60506,tiger
21806018,name,Newberry Drive,regular
21806018,highway,residential,regular
21806018,cfcc,A41,tiger
21806018,county,"Kane, IL",tiger
21806018,reviewed,no,tiger
21806018,zip_left,60510,tiger
21806018,name_base,Newberry,tiger
21806018,name_type,Dr,tiger
21806018,zip_right,60510,tiger
21806292,name,Tara Drive,regular
21806292,highway,residential,regular
21806292,cfcc,A41,tiger
21806292,county,"Kane, IL",tiger
21806292,reviewed,no,tiger
21806292,zip_left,60123,tiger
21806292,name_base,Tara,tiger
21806292,name_type,Dr,tiger
21806292,zip_right,60123,tiger
21806669,name,Chestnut Street,regular
21806669,lanes,2,regular
21806669,highway,residential,regular
21806669,surface,asphalt,regular
21806669,cfcc,A41,tiger
21806669,county,"Kane, IL",tiger
21806669,reviewed,no,tiger
21806669,zip_left,60510,tiger
21806669,name_base,Chestnut,tiger
21806669,name_type,St,tiger
21806669,zip_right,60510,tiger
21807041,highway,residential,regular
21807041,name,South Raddant Road,regular
21807041,cfcc,A41,tiger
21807041,county,"Kane, IL",tiger
21807041,name_base,Raddant,tiger
21807041,name_direction_prefix,S,tiger
21807041,name_type,Rd,tiger
21807041,reviewed,no,tiger
21807362,name,Seneca Lane,regular
21807362,highway,residential,regular
21807362,cfcc,A41,tiger
21807362,county,"Kane, IL",tiger
21807362,reviewed,no,tiger
21807362,zip_left,60151,tiger
21807362,name_base,Seneca,tiger
21807362,name_type,Ln,tiger
21807362,zip_right,60151,tiger
21808048,name,Cookane Avenue,regular
21808048,highway,residential,regular
21808048,cfcc,A41,tiger
21808048,county,"Kane, IL",tiger
21808048,reviewed,no,tiger
21808048,name_base,Cookane,tiger
21808048,name_type,Ave,tiger
21808355,name,Algona Avenue,regular
21808355,highway,residential,regular
21808355,cfcc,A41,tiger
21808355,county,"Kane, IL",tiger
21808355,reviewed,no,tiger
21808355,zip_left,60120,tiger
21808355,name_base,Algona,tiger
21808355,name_type,Ave,tiger
21808355,zip_right,60120,tiger
21808728,name,Trask Road,regular
21808728,highway,residential,regular
21808728,cfcc,A41,tiger
21808728,tlid,119528861:119512985:119512988:119583599:119540273:119548068:119548069,tiger
21808728,county,"Kane, IL",tiger
21808728,source,tiger_import_dch_v0.6_20070810,tiger
21808728,reviewed,no,tiger
21808728,zip_left,60505,tiger
21808728,name_base,Trask,tiger
21808728,name_type,Rd,tiger
21808728,separated,no,tiger
21808728,zip_right,60505,tiger
21808728,upload_uuid,bulk_upload.pl-1a50bb41-e49f-406b-9c8b-ffa308195203,tiger
21809100,name,Nary Court,regular
21809100,highway,residential,regular
21809100,cfcc,A41,tiger
21809100,county,"Kane, IL",tiger
21809100,reviewed,no,tiger
21809100,zip_left,60510,tiger
21809100,name_base,Nary,tiger
21809100,name_type,Ct,tiger
21809100,zip_right,60510,tiger
21809463,name,Haw Road,regular
21809463,highway,residential,regular
21809463,cfcc,A41,tiger
21809463,county,"Kane, IL",tiger
21809463,reviewed,no,tiger
21809463,name_base,Haw,tiger
21809463,name_type,Rd,tiger
21809812,name,Andra Court,regular
21809812,highway,residential,regular
21809812,maxspeed,20 mph,regular
21809812,cfcc,A41,tiger
21809812,county,"Kane, IL",tiger
21809812,reviewed,yes,tiger
21809812,zip_left,60136,tiger
21809812,name_base,Andra,tiger
21809812,name_type,Ct,tiger
21809812,zip_right,60136,tiger
21810177,name,Cranston Road,regular
21810177,highway,residential,regular
21810177,cfcc,A41,tiger
21810177,county,"Kane, IL",tiger
21810177,reviewed,no,tiger
21810177,name_base,Cranston,tiger
21810177,name_type,Rd,tiger
21810504,name,Pueblo Peak,regular
21810504,highway,residential,regular
21810504,cfcc,A41,tiger
21810504,county,"Kane, IL",tiger
21810504,reviewed,no,tiger
21810504,name_base,Pueblo Peak,tiger
21810840,name,Menoma Trail,regular
21810840,highway,residential,regular
21810840,cfcc,A41,tiger
21810840,county,"Kane, IL",tiger
21810840,reviewed,no,tiger
21810840,name_base,Menoma,tiger
21810840,name_type,Trl,tiger
21811195,name,Illinois Drive,regular
21811195,highway,residential,regular
21811195,cfcc,A41,tiger
21811195,county,"Kane, IL",tiger
21811195,reviewed,no,tiger
21811195,zip_left,60142,tiger
21811195,name_base,Illinois,tiger
21811195,name_type,Dr,tiger
21811195,zip_right,60142,tiger
21811522,name,Larrabee Drive,regular
21811522,highway,residential,regular
21811522,cfcc,A41,tiger
21811522,county,"Kane, IL",tiger
21811522,reviewed,no,tiger
21811522,zip_left,60134,tiger
21811522,name_base,Larrabee,tiger
21811522,name_type,Dr,tiger
21811522,zip_right,60134,tiger
21811926,name,Wilmette Avenue,regular
21811926,highway,residential,regular
21811926,cfcc,A41,tiger
21811926,county,"Kane, IL",tiger
21811926,reviewed,no,tiger
21811926,zip_left,60118,tiger
21811926,name_base,Wilmette,tiger
21811926,name_type,Ave,tiger
21811926,zip_right,60118,tiger
21812226,name,Ohio Street,regular
21812226,highway,residential,regular
21812226,cfcc,A41,tiger
21812226,tlid,119579750,tiger
21812226,county,"Kane, IL",tiger
21812226,source,tiger_import_dch_v0.6_20070810,tiger
21812226,reviewed,no,tiger
21812226,name_base,Ohio,tiger
21812226,name_type,St,tiger
21812226,separated,no,tiger
21812226,upload_uuid,bulk_upload.pl-1a50bb41-e49f-406b-9c8b-ffa308195203,tiger
21812587,access,private,regular
21812587,highway,service,regular
21812587,service,driveway,regular
21812587,cfcc,A41,tiger
21812587,county,"Kendall, IL",tiger
21812587,reviewed,no,tiger
21812840,name,Wellman Avenue,regular
21812840,highway,residential,regular
21812840,cfcc,A41,tiger
21812840,tlid,119515338:119515339,tiger
21812840,county,"Kane, IL",tiger
21812840,source,tiger_import_dch_v0.6_20070810,tiger
21812840,reviewed,no,tiger
21812840,zip_left,60538,tiger
21812840,name_base,Wellman,tiger
21812840,name_type,Ave,tiger
21812840,separated,no,tiger
21812840,zip_right,60538,tiger
21812840,upload_uuid,bulk_upload.pl-1a50bb41-e49f-406b-9c8b-ffa308195203,tiger
21813089,name,James Michener Drive,regular
21813089,highway,residential,regular
21813089,cfcc,A41,tiger
21813089,county,"Kane, IL",tiger
21813089,reviewed,no,tiger
21813089,name_base,James Michener,tiger
21813089,name_type,Dr,tiger
21813322,highway,residential,regular
21813322,name,Saddlebrook Court,regular
21813546,name,Hermitage Drive,regular
21813546,highway,residential,regular
21813546,cfcc,A41,tiger
21813546,county,"Kane, IL",tiger
21813546,reviewed,no,tiger
21813546,zip_left,60506,tiger
21813546,name_base,Hermitage,tiger
21813546,name_type,Dr,tiger
21813546,zip_right,60506,tiger
21813777,name,Fencepose Lane,regular
21813777,highway,residential,regular
21813777,cfcc,A41,tiger
21813777,county,"Kane, IL",tiger
21813777,reviewed,no,tiger
21813777,zip_left,60175,tiger
21813777,name_base,Fencepose,tiger
21813777,name_type,Ln,tiger
21814055,name,Southridge Trail,regular
21814055,name_1,South Ridge Tr,regular
21814055,name_2,Southbridge Trail,regular
21814055,highway,residential,regular
21814055,cfcc,A41,tiger
21814055,county,"Kane, IL",tiger
21814055,reviewed,no,tiger
21814055,name_base,Southridge,tiger
21814055,name_type,Trl,tiger
21814055,name_base_1,South Ridge Tr,tiger
21814055,name_base_2,Southbridge,tiger
21814055,name_type_2,Trl,tiger
21814342,name,Briarcliff Road,regular
21814342,highway,residential,regular
21814601,name,Spring Green Way,regular
21814601,highway,residential,regular
21814601,cfcc,A41,tiger
21814601,tlid,119564276:119564277:119510291:119547636:119584186,tiger
21814601,county,"Kane, IL",tiger
21814601,source,tiger_import_dch_v0.6_20070810,tiger
21814601,reviewed,no,tiger
21814601,zip_left,60510,tiger
21814601,name_base,Spring Green,tiger
21814601,name_type,Way,tiger
21814601,separated,no,tiger
21814601,upload_uuid,bulk_upload.pl-1a50bb41-e49f-406b-9c8b-ffa308195203,tiger
21814825,name,April Court,regular
21814825,highway,residential,regular
21814825,cfcc,A41,tiger
21814825,county,"Kane, IL",tiger
21814825,reviewed,no,tiger
21814825,zip_left,60542,tiger
21814825,name_base,April,tiger
21814825,name_type,Ct,tiger
21814825,zip_right,60542,tiger
21815034,name,West Jackson Street,regular
21815034,highway,residential,regular
21815245,name,Red Fox Run,regular
21815245,highway,residential,regular
21815439,name,Wayne Drive,regular
21815439,highway,residential,regular
21815439,cfcc,A41,tiger
21815439,county,"Kane, IL",tiger
21815439,reviewed,no,tiger
21815439,zip_left,60175,tiger
21815439,name_base,Wayne,tiger
21815439,name_type,Dr,tiger
21815439,zip_right,60175,tiger
21815637,name,Holly Court,regular
21815637,highway,residential,regular
21815637,cfcc,A41,tiger
21815637,county,"Kane, IL",tiger
21815637,reviewed,no,tiger
21815637,zip_left,60118,tiger
21815637,name_base,Holly,tiger
21815637,name_type,Ct,tiger
21815637,zip_right,60118,tiger
21815881,name,Crestview Dr,regular
21815881,highway,residential,regular
21816113,name,Curling Pond Court,regular
21816113,highway,residential,regular
21816113,cfcc,A41,tiger
21816113,county,"Kane, IL",tiger
21816113,reviewed,no,tiger
21816113,zip_left,60119,tiger
21816113,name_base,Curling Pond,tiger
21816113,name_type,Ct,tiger
21816113,zip_right,60119,tiger
21816354,name,Congress Street,regular
21816354,highway,residential,regular
21816354,cfcc,A41,tiger
21816354,county,"Kane, IL",tiger
21816354,reviewed,no,tiger
21816354,zip_left,60120,tiger
21816354,name_base,Congress,tiger
21816354,name_type,St,tiger
21816354,zip_right,60120,tiger
21816637,railway,rail,regular
21816637,service,yard,regular
21816637,cfcc,B31,tiger
21816637,tlid,119580547,tiger
21816637,county,"Kane, IL",tiger
21816637,source,tiger_import_dch_v0.6_20070810,tiger
21816637,reviewed,no,tiger
21816637,name_base,Burlington Northern Santa Fe,tiger
21816637,upload_uuid,bulk_upload.pl-1a50bb41-e49f-406b-9c8b-ffa308195203,tiger
21816865,name,Ponds Court,regular
21816865,highway,residential,regular
21817145,name,Clementi Court,regular
21817145,highway,residential,regular
21817145,cfcc,A41,tiger
21817145,county,"Kendall, IL",tiger
21817145,reviewed,no,tiger
21817145,zip_left,60503,tiger
21817145,name_base,Clementi,tiger
21817145,name_type,Ct,tiger
21817145,zip_right,60503,tiger
21817378,name,Dearborn Avenue,regular
21817378,highway,residential,regular
21817378,cfcc,A41,tiger
21817378,county,"Kane, IL",tiger
21817378,reviewed,no,tiger
21817378,zip_left,60505,tiger
21817378,name_base,Dearborn,tiger
21817378,name_type,Ave,tiger
21817378,zip_right,60505,tiger
21817661,name,Iroquois Ct,regular
21817661,highway,residential,regular
21817865,name,Deer Run Drive,regular
21817865,highway,residential,regular
21818026,name,Tanglewood Lane,regular
21818026,access,private,regular
